type,stem,options,answer,knowledge,analysis
,,,"$$
d P (r, \tau) = \left[ \kappa (\theta - r) P _ {r} - P _ {\tau} + \frac {1}{2} \sigma^ {2} P _ {r r} \right] d t + \sigma P _ {r} d z + \left[ P (r Y, \tau) - P (r, \tau) \right] d q
$$",,
,,,"From Ito's lemma, the expected rate of return on the bond is
$$
\alpha_ {p} (r, \tau) = \frac {1}{P} \left[ \kappa (\theta - r) P _ {r} - P _ {\tau} + \frac {1}{2} \sigma^ {2} P _ {r r} \right] + \frac {\lambda}{P} [ P (r Y, \tau) - P (r, \tau) ]
$$
and its standard deviation from Brownian motion risk is
$$
\sigma_ {p} (\tau) = - \sigma \frac {P _ {r}}{P}.
$$
Thus, if $\phi = [\alpha_{p} - r(t)] / \sigma_{p}$ or
$$
\begin{array}{l} \alpha_ {p} = r (t) + \phi \sigma_ {p} = r (t) - \phi \sigma \frac {P _ {r}}{P} \\ = \frac {1}{P} \left[ \kappa (\theta - r) P _ {r} - P _ {\tau} + \frac {1}{2} \sigma^ {2} P _ {r r} \right] + \frac {\lambda}{P} [ P (r Y, \tau) - P (r, \tau) ] \\ \end{array}
$$
then
$$
r (t) - \phi \sigma \frac{P _ {r}}{P} = \frac {1}{P} \left[ \kappa (\theta - r) P _ {r} - P _ {\tau} + \frac {1}{2} \sigma^ {2} P _ {r r} \right] + \frac {\lambda}{P} [ P (r Y, \tau) - P (r, \tau) ]
$$
or
$$
\frac {1}{2} \sigma^ {2} P _ {\tau} + [ \kappa (\theta - r) + \phi \sigma ] P _ {\tau} - r P - P _ {\tau} + \lambda [ P (r Y, \tau) - P ] = 0
$$",,
,,,"Consider the two portfolios created at date $t$ :

At date t:

Portfolio A: a long forward position in the security that matures at date $T$ and has forward price $F$ .

Portfolio B: a purchase of $e^{-\delta \tau}$ shares of the security, worth $Se^{-\delta \tau}$ , and risk-free borrowing of $F e^{-r(t,\tau)\pi}$ .

Inbetween dates $t$ and $T$ :

Portfolio B: as the security pays dividends at rate $\delta dt$ , reinvest them in the security at the current price.

At date $T$

Portfolio A: $S_T - F$

Portfolio B: one share of the security, worth $S_T$ , and borrowing of $F$ .

Since Portfolios A and B have the same date $T$ value, their values at date $t$ must be the same. Since the long position in the forward contract has a date $t$ value of zero, this implies
$$
0 = S e ^ {- \delta \tau} - F e ^ {- \tau (t, \tau) \tau}
$$
or
$$
F = S e ^ {[ r (t, \tau) - \delta ] \tau}
$$",,
,,"A. $d s _ {t} / s _ {t} = (\mu - \pi + \delta^ {2} - \sigma \delta \rho) d t + \sigma d z - \delta d \zeta$ and $d b _ {t} / b _ {t} = (i - \pi + \delta^ {2}) d t - \delta d \xi$
B. $d s _ {t} / s _ {t} = (\mu - \pi) d t + \sigma d z$ and $d b _ {t} / b _ {t} = (i - \pi) d t$
C. $d s _ {t} / s _ {t} = (\mu - \pi - \delta^ {2}) d t + \sigma d z + \delta d \zeta$ and $d b _ {t} / b _ {t} = (i - \pi - \delta^ {2}) d t + \delta d \xi$
D. $d s _ {t} / s _ {t} = (\mu - \pi + \sigma \delta \rho) d t + \sigma d z + \delta d \zeta$ and $d b _ {t} / b _ {t} = (i - \pi) d t - \delta d \xi$",A,,
,,"A. $dW = ([\omega (\mu - \pi + \delta^2 - \sigma \delta \rho) + (1 - \omega)(i - \pi + \delta^2)]W - C)dt + \omega (\sigma d z - \delta d q) W - (1 - \omega) \delta W d \zeta$
B. $dW = \omega (\mu - r) W d t + [ r W - C ] d t + \omega W \sigma d z$
C. $dW = (\mu W - C)dt + \sigma W dz$
D. $dW = (i W - C)dt$",A,,
,,"A. $\omega = - \frac {J _ {w}}{W J _ {w w}} \frac {\left(\mu - \sigma \delta \rho - i\right)}{\sigma^ {2}} + \rho \frac {\delta}{\sigma}$
B. $\omega = \frac {\mu - r}{\sigma^2}$
C. $\omega = \frac {J_W}{W J_{WW}}$
D. $\omega = \rho \frac{\delta}{\sigma}$",A,,
,,"A. $\frac {\partial \omega}{\partial \rho} = \frac {\delta}{\sigma} > 0$; higher correlation increases stock demand as a hedge against price level changes
B. $\frac {\partial \omega}{\partial \rho} = 0$; no effect
C. $\frac {\partial \omega}{\partial \rho} = -\frac {\delta}{\sigma} < 0$; higher correlation reduces stock demand
D. $\frac {\partial \omega}{\partial \rho}$ depends only on risk aversion and is always negative",A,,
,,"A. $d W = \omega [ \mu - r ] W d t + [ r W - C ] d t + \omega W \sigma d z$
B. $dW = (\mu W - C)dt + \sigma W dz$
C. $dW = (r W - C)dt$
D. $dW = \omega (\mu - r) W dt + r W dt$",A,,
,,"A. State variables: $W_t$, $r_t$; Bellman equation: $0 = \max \{e ^ {- \phi t} u (C _ {t}) + J _ {t} + [ \omega (\mu - r) W + r W - C ] J _ {W} + a [ b - r ] J _ {r} + \frac {1}{2} \omega^ {2} W ^ {2} \sigma^ {2} J _ {W W} + \frac {1}{2} s ^ {2} J _ {r r} + \omega W \rho \sigma s J _ {W r} \}$
B. State variables: $C_t$, $S_t$; Bellman equation: $0 = \max \{ u(C) + J_t + J_W (\mu W - C) + \frac{1}{2} \sigma^2 W^2 J_{WW} \}$
C. State variables: $W_t$ only; Bellman equation: $0 = \max \{ u(C) + J_W (r W - C) \}$
D. State variables: $r_t$, $S_t$; Bellman equation: $0 = \max \{ u(C) + J_t + J_r a(b - r) + \frac{1}{2} s^2 J_{rr} \}$",A,,
,,"A. $e ^ {- \phi t} u _ {C} = J _ {W}$ and $(\mu - r) W J _ {w} + \omega W ^ {2} \sigma^ {2} J _ {w w} + W \rho \sigma s J _ {w r} = 0$
B. $u_C = J_W$ and $\mu - r + \omega \sigma^2 = 0$
C. $e ^ {- \phi t} u _ {C} = J _ {W}$ and $\omega = \frac{\mu - r}{\sigma^2}$
D. $u_C = 0$ and $\omega = 0$",A,,
,,"A. $\omega = - \frac {J _ {W}}{J _ {W W} W} \frac {\mu - r}{\sigma^ {2}} - \frac {J _ {W r}}{J _ {W W} W} \frac {\rho s}{\sigma}$
B. $\omega = \frac{\mu - r}{\sigma^2}$
C. $\omega = - \frac{J_W}{J_{WW} W}$
D. $\omega = \frac{\rho s}{\sigma}$",A,,
,,,$d W = \omega W (d P / P) + (1 - \omega) W r d t - \left(C _ {a} + S C _ {s}\right) d t = [ \omega (\mu - r) W + r W - C _ {a} - S C _ {s} ] d t + \omega W \sigma d z$,,
,,,"The two state variables are $W_{t}$ and $S_{t}$. The Bellman equation is $0 = \max _ {\omega , C _ {a}, C _ {s}} e ^ {- \phi t} u \left(C _ {a}, C _ {s}\right) + J _ {t} + \left[ \omega (\mu - r) W + r W - C _ {a} - S C _ {s} \right] J _ {W} + \alpha_ {s} S J _ {S} + \frac {1}{2} \omega^ {2} W ^ {2} \sigma^ {2} J _ {W W} + \frac {1}{2} \sigma_ {s} ^ {2} S ^ {2} J _ {S S} + \omega \rho \omega \sigma_ {s} W S J _ {W S}$",,
,,,"$e ^ {- \phi t} \frac {\partial u}{\partial C _ {a}} - J _ {W} = 0$, $e ^ {- \phi t} \frac {\partial u}{\partial C _ {s}} - S J _ {W} = 0$, $(\mu - r) W J _ {W} + \omega W ^ {2} \sigma^ {2} J _ {W W} + \rho \omega \sigma_ {s} W S J _ {W S} = 0$",,
,,,$\omega = - \frac {J _ {W}}{W J _ {W W}} \frac {\mu - r}{\sigma^ {2}} - \frac {J _ {W S}}{W J _ {W WW}} \frac {\rho \sigma_ {s} S}{\sigma}$,,
,,,$C _ {a} = \frac {\theta}{\beta} S C _ {s}$,,
,,,$dW = \omega (\mu - r) W dt + (rW - C + Ly) dt + \omega W \sigma dz$,,
,,,"The two state variables are wealth, $W_{t}$, and the return to effort, $y_{t}$. The Bellman equation is $0 = \max _ {(C, \omega , L)} \left\{e ^ {- \phi t} u \left[ C _ {t}, L _ {t} \right] + J _ {t} + [ \omega (\mu - r) W + (r W - C + L y) ] J _ {W} + \mu_ {y} J _ {y} \right. \left. + \frac {1}{2} \omega^ {2} W ^ {2} \sigma^ {2} J _ {w w} + \frac {1}{2} \sigma_ {y} ^ {2} J _ {y y} + \omega W \rho \omega \sigma_ {y} J _ {w y} \right\}$",,
,,,"$e ^ {- \phi t} u _ {c} = J _ {w}$, $e ^ {- \phi t} u _ {L} = - y J _ {W}$, $(\mu - r) W J _ {w} + \omega W ^ {2} \sigma^ {2} J _ {w w} + W \rho \omega \sigma_ {y} J _ {w y} = 0$",,
,,,$\omega = - \frac {J _ {w}}{J _ {w w} W} \frac {\mu - r}{\sigma^ {2}} - \frac {J _ {w y}}{J _ {w w} W} \rho \frac {\sigma_ {y}}{\sigma}$,,
,,,"Using the first order conditions, we have $u_{L} = yu_{c}$. Substituting in for the assumed form of the utility function gives",,
,,,$dW = (\omega (\mu -r)W + rW - c)dt + \omega W\sigma dz - (1 - \omega)Wdq$,,
,,,"$$\begin{array}{l} 0 = \max  _ {(C, \omega)} \left(e ^ {- \phi t} u \left(C _ {t}\right) + J _ {t} + \left[ \omega (\mu - r) W + r W - C \right] J _ {W} \right. \\ \left. + \frac {1}{2} \omega^ {2} W ^ {2} \sigma^ {2} J _ {w w} + \lambda [ J (\omega W) - J (W) ] \right] \\ \end{array}$$",,
,,,"$$e ^ {- \phi t} u _ {c} = J _ {W}$$
$$$(\mu - r) W J _ {W} (W) + \omega W ^ {2} \sigma^ {2} J _ {w w} (W) + \lambda W J _ {W} (\omega W) = 0$$",,
,,,"$$C ^ {y - 1} = a W ^ {y - 1}$$
or
$$C = a ^ {\frac {1}{y - 1}} W$$
and
$$(\mu - r) W ^ {1 - \gamma} + \omega \sigma^ {2} (1 - \gamma) W ^ {1 - \gamma} + \lambda (\omega W) ^ {1 - \gamma} = 0$$
or
$$\omega = \frac {\mu - r}{(1 - \gamma) \sigma^ {2}} + \frac {\lambda}{(1 - \gamma) \sigma^ {2}} \omega^ {r - 1}$$",,
,,,"From the optimality condition for  $\omega$ , we see  $\omega = \frac{\mu - r}{(1 - y)\sigma^2}$  when  $\lambda = 0$ . From this point, a small increase in  $\lambda$ , taking  $r$  as given, increases  $\omega$  since if we differentiate the optimality condition with respect to  $\omega$  and  $\lambda$  we have
$$d \omega = - \frac {\lambda}{\sigma^ {2}} \omega^ {y ^ {- 2}} d \omega + \frac {1}{(1 - y) \sigma^ {2}} \omega^ {y ^ {- 1}} d \lambda$$
or
$$d \omega \left[ 1 + \frac {\lambda}{\sigma^ {2}} \omega^ {y - 2} \right] = \frac {1}{(1 - y) \sigma^ {2}} \omega^ {y - 1} d \lambda$$
Thus,
$$\frac {d \omega}{d \lambda} = \frac {\omega^ {r - 1}}{(1 - \gamma) \sigma^ {2} + \lambda (1 - \gamma) \omega^ {r - 2}} > 0$$",,
,,,"Optimal consumption for the discrete time problem is
$$C _ {t} ^ {*} = \frac {1}{1 + \delta + \cdots + \delta^ {T - t}} W _ {t} = \frac {1 - \delta}{1 - \delta^ {T - t + 1}} W _ {t} \tag {5.34}$$
where  $\delta$  was the individual's subjective discount factor. The analogous continuous time problem analyzed in the current chapter showed that a log utility investor's optimal consumption was of the form
$$C _ {t} ^ {*} = \frac {\rho}{1 - (1 - \rho) e ^ {- \rho (T - t)}} W _ {t} \tag {12.59}$$
where  $\rho$  is the individual's subjective rate of time preference. If we let  $\delta = e^{-\rho}$ , then substituting this into the discrete time consumption plan one obtains
$$\begin{array}{l} C _ {t} ^ {*} = \frac {1 - e ^ {- \rho}}{1 - e ^ {- \rho (T - t + 1)}} W _ {t} \\ = \frac {1 - e ^ {- \rho}}{1 - e ^ {- \rho} e ^ {- \rho (T - t)}} W _ {\mathrm {t}} \\ \end{array}$$
Since  $e^{-\rho} = 1 - \rho + \frac{\rho^2}{2!} - \frac{\rho^3}{3!} + \dots$ , we see that the discrete time and continuous time solutions are approximately equal. The difference is likely due to all consumption occurring at the beginning of each period in the discrete time case whereas consumption is spread evenly over time in the continuous time case.",,
,,,"In the absence of arbitrage, the market price of risk is $\theta = (\mu - r) / \sigma$ and the pricing kernel satisfies $$d M / M = - r d t - \theta d z$$ which is geometric Brownian motion.",,
,,,"$$\begin{array}{l} \max  _ {C _ {s} \forall s \in [ t, T ]} E _ {t} \left[ \int_ {t} ^ {T} e ^ {- \rho s} \frac {C _ {s} ^ {\gamma}}{\gamma} d s \right] \\ + \lambda \left(M _ {t} W _ {t} - E _ {t} \left[ \int_ {t} ^ {T} M _ {s} C _ {s} d s \right]\right) \\ \end{array}$$ The first order conditions are $$e ^ {- \rho s} C _ {s} ^ {\gamma - 1} = \lambda M _ {s} \quad \forall s \in [ t, T ]$$ Solving, one obtains $$C _ {s} ^ {*} = e ^ {- \frac {\rho m}{1 - \gamma}} \lambda^ {- \frac {1}{1 - \gamma}} M _ {s} ^ {- \frac {1}{1 - \gamma}}, \quad \forall s \in [ t, T ]$$",,
,,,$$\begin{array}{l} W _ {t} = \lambda^ {- \frac {1}{1 - \gamma}} E _ {t} \left[ \int_ {t} ^ {T} \frac {M _ {s}}{M _ {t}} e ^ {- \frac {\mu s}{1 - \gamma}} M _ {s} ^ {- \frac {1}{1 - \gamma}} d s \right] \\ = \lambda^ {- \frac {1}{1 - \gamma}} M _ {t} ^ {- 1} \left[ \int_ {t} ^ {T} e ^ {- \frac {m}{1 - \gamma}} E _ {t} \left| M _ {s} ^ {- \frac {\gamma}{1 - \gamma}} \right| d s \right] \\ \end{array}$$ and after evaluating the expectation and integral one obtains $$W _ {t} = \lambda^ {- \frac {1}{T - \gamma}} M _ {t} ^ {- \frac {1}{T - \gamma}} e ^ {- \frac {\rho t}{T - \gamma}} \left[ \frac {1 - e ^ {- a (T - t)}}{a} \right]$$ where $a \equiv \frac{-\gamma}{1 - \gamma} \left[ r - \frac{\rho}{\gamma} + \frac{\theta^2}{2(1 - \gamma)} \right]$.,,
,,,"Noting from above that $C_{s}^{*} = \lambda^{-\frac{1}{1 - \gamma}}M_{s}^{-\frac{1}{1 - \gamma}}e^{-\frac{\rho m}{1 - \gamma}}$, we have $$W _ {t} = C _ {t} ^ {*} \left[ \frac {1 - e ^ {- a (T - t)}}{a} \right]$$ or $$C _ {t} ^ {*} = \frac {a}{1 - e ^ {- a (T - t)}} W _ {t}$$",,
,,,"The dynamics of wealth equal $$d W = \omega (\mu - r) W d t + (r W - C) d t + W \omega \sigma d z$$ and since $W^{(M_t,t)}$ we have from Itô's lemma that $$d W = \left(- r M W _ {M} + \frac {\partial W}{\partial t} + \frac {1}{2} \theta^ {2} M ^ {2} W _ {M M}\right) d t - W _ {M} \theta M d z$$ This implies $$\omega = - \frac {W _ {M}}{W \sigma} \theta M$$ and from the answer in 1.c we see that $W_{M} = -\frac{W}{(1 - y)M}$. Substituting this into the above, we arrive at the result $$\omega = \frac {\theta}{(1 - \gamma) \sigma} = \frac {\mu - r}{(1 - \gamma) \sigma^ {2}}$$",,
,,,"We can write the technologies,  $n \times 1$  vector of expected rates of return as  $\mu = \mu x$ . This implies that the equilibrium interest rate equals
$$
r = \frac {e ^ {\prime} \Omega^ {- 1} \mu x - 1}{e ^ {\prime} \Omega^ {- 1} e} = \alpha_ {0} x + \alpha_ {1}
$$
where  $\alpha_0 \equiv (e' \Omega^{-1} \bar{\mu}) / e' \Omega^{-1} e > 0$  and  $\alpha_1 \equiv -1 / e' \Omega^{-1} e < 0$  are both constants. Since  $dr = \alpha_0 dx$  and  $x = (r - \alpha_1) / \alpha_0$ , the process for the risk free rate can be written as
$$
\begin{array}{l} d r = \alpha_ {0} \left(a _ {0} + a _ {1} x\right) d t + \alpha_ {0} b _ {0} d \xi \\ = \alpha_ {0} \left(a _ {0} + a _ {1} (r - \alpha_ {1}) / \alpha_ {0}\right) d t + \alpha_ {0} b _ {0} d \xi \\ = \left(\alpha_ {0} a _ {0} - a _ {1} \alpha_ {1} + a _ {1} r\right) d t + \alpha_ {0} b _ {0} d \xi \\ = \kappa (\theta - r) d t + \sigma d \zeta \\ \end{array}
$$
where  $\kappa = -a_{1} > 0$ ,  $\theta = -(\alpha_{0}a_{0} - a_{1}\alpha_{1}) / a_{1} = -\alpha_{0}a_{0} / a_{1} + \alpha_{1}$ , and  $\sigma = \alpha_{0}b_{0}$ . All of these newly defined parameters are constants.  $\theta$  will be positive when  $\alpha_{0}a_{0} > a_{1}\alpha_{1}$ , a condition that is necessary for the unconditional mean of the interest rate to be positive.",,
,,,"For this problem, we have
$$
\begin{array}{l} \omega^ {*} = \Omega^ {- 1} (\text{四} x - r e) \\ = \Omega^ {- 1} \left[ \bar {u} \frac {r - \alpha_ {1}}{\alpha_ {0}} - r e \right] \\ = \Omega^ {- 1} \left(r \bar {u} \frac {e ^ {\prime} \Omega^ {- 1} e}{e ^ {\prime} \Omega^ {- 1} \bar {u}} - \bar {u} \frac {\alpha_ {1}}{\alpha_ {0}} - r e\right) \\ = r \left[ \frac {\Omega^ {- 1} \text{日} e ^ {\prime} \Omega^ {- 1} e - e \Omega^ {- 1} e ^ {\prime} \Omega^ {- 1} \bar {u}}{e ^ {\prime} \Omega^ {- 1} \bar {u}} \right] - \frac {\Omega^ {- 1} \bar {u} \alpha_ {1}}{\alpha_ {0}} \\ = - \frac {\Omega^ {- 1} \mathbb {I} \alpha_ {1} e ^ {\prime} \Omega^ {- 1} e}{e ^ {\prime} \Omega^ {- 1} \mathbb {I}} = \frac {\Omega^ {- 1} \mathbb {I}}{e ^ {\prime} \Omega^ {- 1} \mathbb {I}} \\ \end{array}
$$
Therefore, we see that the vector of optimal risky-asset portfolio proportions is constant, independent of  $r$ .",,
,,,"Note that  $\Omega$  is constant, as is  $\omega^{*}$ . Therefore, let  $\Upsilon \equiv \omega^{*'}\phi_{1}$  where  $\phi_{1}$  is the  $n\times 1$  vector whose  $i^{\mathrm{th}}$  element equals  $\sigma \sigma_{i}\rho_{i} = \alpha_{0}b_{0}\sigma_{i}\rho_{i}$ . Hence,  $\Upsilon$  is a scalar constant. Therefore, based on equation (13.42), the partial differential equation (PDE) for  $P(r,t,T)$  takes the form
$$
0 = \frac {1}{2} P _ {r r} \sigma^ {2} + P _ {t} + P _ {r} [ \kappa (\theta - r) - \Upsilon ] - r P
$$
This equation is the same form as the one derived in Chapter 9, equation (9.26). Thus, we have provided an equilibrium justification for the Vasicek model that we derived earlier based on a no-arbitrage argument. Hence, the solution to this PDE is of the form (9.28).",,
,,,"For the single-period CAPM results to obtain, one needs to assume constant investment opportunities so that risky asset rates of return have constant means, variances, and covariances and the risk-free interest rate is constant. This implies that risky asset prices follow geometric Brownian motion and are lognormally distributed over discrete intervals. Alternatively, if all individuals have log utility, the CAPM results hold instantaneously, though asset prices' means and covariance matrix can be changing over time.",,
,,,"The instantaneous-maturity interest rate can be interpreted as a state variable that changes investment opportunities. Suppose that risk-aversion is greater than log utility, so that the wealth effect exceeds the substitution effect. In this case a rise in  $r(t)$  leads to an increase in optimal consumption  $(\partial C / \partial r > 0)$  and a fall in  $r(t)$  leads to a decline in optimal consumption  $(\partial C / \partial r > 0)$ . To hedge against unfavorable shifts in investment opportunities, there will be an additional hedging demand for assets that have a positive return when  $r(t)$  declines. An example of such an asset is a long-term bond, so that there should be a demand for long term bonds that exceed what would be predicted by the single-period Markowitz results. Conversely, suppose that risk-aversion is less than log utility, so that the substitution effect is greater than the wealth effect. In this case a rise in  $r(t)$  leads to a decline in optimal consumption  $(\partial C / \partial r < 0)$  and a fall in  $r(t)$  leads to a rise in optimal consumption  $(\partial C / \partial r > 0)$ . To hedge against unfavorable shifts in investment opportunities, there will be an additional hedging demand for assets that have a negative return when  $r(t)$  declines. In this case, individuals might want to short a long-term bond to hedge against a rise in  $r(t)$ , that is, there will be a hedging demand for long-term borrowing (e.g., via a mortgage) so that there should be a net demand for long term bonds that is less than what would be predicted by the single-period Markowitz results. Instantaneous portfolio demands would be the same as predicted by the single-period Markowitz model for the case of log utility.",,
,,,"$\frac{dM}{M}=-\left[(1-\gamma)\mu_c-\frac{1}{2}(1-\gamma)(2-\gamma)\sigma_c^2+\rho\right]dt-(1-\gamma)\sigma_c dz_c$, so $r=\rho+(1-\gamma)\mu_c-\frac{1}{2}(1-\gamma)(2-\gamma)\sigma_c^2$ and $\theta=(1-\gamma)\sigma_c$",,
,,,$\frac{\mu_s - r}{\sigma_s}=\theta \rho_{sc}$,,
,,,"CCAPM: $\mu_s - r = \frac{\beta_{sc}}{\beta_{mc}}(\mu_m - r)$ with $\beta_{ic}=\text{Cov}(dS_i/S_i,dC/C)/\text{Var}(dC/C)$, which reduces to $\frac{\mu_s - r}{\sigma_s}=\rho_{sc}\theta$, thereby also verifying ICAPM.",,
,,,"$C_t^*=b x_t + [J_W - J_x]^{\frac{1}{\gamma-1}}$ and
$$
\omega_1^*=\frac{J_W}{-W J_{WW}}\left[\frac{\mu_1 - r}{\sigma_1^2(1-\phi^2)}-\phi\frac{\mu_2 - r}{\sigma_1\sigma_2(1-\phi^2)}\right],\quad
\omega_2^*=\frac{J_W}{-W J_{WW}}\left[\frac{\mu_2 - r}{\sigma_2^2(1-\phi^2)}-\phi\frac{\mu_1 - r}{\sigma_1\sigma_2(1-\phi^2)}\right]
$$",,
,,,"The pricing kernel for this problem is

$$
m _ {t, t + 1} = \frac {\delta^ {t + 1} \left(C _ {t + 1} - X _ {t + 1}\right) ^ {y - 1}}{\delta^ {t} \left(C _ {t} - X _ {t}\right) ^ {y - 1}}
$$

which in equilibrium equals

$$
m _ {t, t + 1} = \delta \left(\frac {\bar {C} _ {t + 1} - \theta \bar {C} _ {t}}{\bar {C} _ {t} - \theta \bar {C} _ {t - 1}}\right) ^ {y - 1}
$$

Therefore, the one-period riskless interest rate is  $1 / R_{f,t} = E_t[m_{t,t + 1}]$  or

$$
R _ {f, t} = \frac {\left(\bar {C} _ {t} - \theta \bar {C} _ {t - 1}\right) ^ {\gamma - 1}}{\delta E _ {t} \left[ \left(\bar {C} _ {t + 1} - \theta \bar {C} _ {t}\right) ^ {\gamma - 1} \right]}
$$",,
,,"A. Yes, it is constant.
B. No, it is time-varying.",B,,
,,,"Denote the representative individual's stochastic discount factor between dates  $t$  and  $\tau > t$  as  $m_{t,\tau}$ . Then since

$$
U _ {c} \left(C _ {t}, X _ {t}\right) = e ^ {- \rho t} \frac {1}{C _ {t} - X _ {t}}
$$

we have

$$
m _ {t, \tau} = \frac {U _ {c} \left(C _ {\tau} , X _ {\tau}\right)}{U _ {c} \left(C _ {t} , X _ {t}\right)} = e ^ {- \rho (\tau - t)} \frac {C _ {t} - X _ {t}}{C _ {\tau} - X _ {\tau}}
$$

Let  $t$  be the date  $t$  value of the market portfolio of all assets. Specifically, it is the claim to the dividend stream equal to aggregate consumption from dates  $t$  to  $\infty$ . Thus

$$
\begin{array}{l} P _ {t} = E _ {t} \left[ \int_ {t} ^ {\infty} m _ {t, r} C _ {r} d \tau \right] \\ = E _ {t} \left[ \int_ {t} ^ {\infty} e ^ {- \rho (\tau - t)} \frac {C _ {t} - X _ {t}}{C _ {r} - X _ {\tau}} C _ {r} d \tau \right] \\ = \left(C _ {t} - X _ {t}\right) E _ {t} \left[ \int_ {t} ^ {\infty} e ^ {- \rho (\tau - t)} \frac {C _ {\tau}}{C _ {\tau} - X _ {\tau}} d \tau \right] \\ = \left(C _ {t} - X _ {t}\right) E _ {t} \left[ \int_ {t} ^ {\infty} e ^ {- \rho (\tau - t)} Y _ {\tau} d \tau \right] \\ \end{array}
$$

Since  $E_{t}[Y_{T}] = \overline{Y} + (Y_{t} - \overline{Y})e^{-k(T - t)}$ , then

$$
\begin{array}{l} \frac {P _ {t}}{C _ {t}} = \frac {1}{Y _ {t}} E _ {t} \left[ \int_ {\tau} ^ {\infty} e ^ {- \rho (\tau - t)} Y _ {\tau} d \tau \right] \\ = \frac {1}{Y _ {t}} \int_ {t} ^ {\infty} e ^ {- \rho (\tau - t)} E _ {t} [ Y _ {\tau} ] d \tau \\ = \frac {1}{Y _ {t}} \int_ {r} ^ {\infty} e ^ {- \rho (\tau - t)} [ \bar {Y} + (Y _ {t} - \bar {Y}) e ^ {- k (\tau - t)} ] d \tau \\ = \frac {1}{Y _ {t}} \left(\frac {\bar {Y}}{\rho} + \frac {Y _ {t} - \bar {Y}}{\rho + k}\right) \\ = \frac {1}{\rho + k} \left(1 + \frac {k}{\rho} \frac {\bar {Y}}{Y _ {t}}\right) \\ \end{array}
$$

Therefore  $\frac{P_t}{C_t}$  declines with an increase in the inverse surplus consumption ratio, so that it increases with an increase in the surplus consumption ratio.",,
